"level0","level1","level2","Total personal income(1)","count"
"Male","25–29 Years","Waiariki","$100,001– $150,000",15
"Female","25–29 Years","Waiariki","$100,001– $150,000",3
"Male","30–34 Years","Waiariki","$100,001– $150,000",45
"Female","30–34 Years","Waiariki","$100,001– $150,000",15
"Male","35–39 Years","Waiariki","$100,001– $150,000",57
"Female","35–39 Years","Waiariki","$100,001– $150,000",24
"Male","40–44 Years","Waiariki","$100,001– $150,000",69
"Female","40–44 Years","Waiariki","$100,001– $150,000",24
"Male","45–49 Years","Waiariki","$100,001– $150,000",81
"Female","45–49 Years","Waiariki","$100,001– $150,000",45
"Male","50–54 Years","Waiariki","$100,001– $150,000",93
"Female","50–54 Years","Waiariki","$100,001– $150,000",36
"Male","55–59 Years","Waiariki","$100,001– $150,000",69
"Female","55–59 Years","Waiariki","$100,001– $150,000",15
"Male","60–64 Years","Waiariki","$100,001– $150,000",54
"Female","60–64 Years","Waiariki","$100,001– $150,000",21
"Male","65–69 Years","Waiariki","$100,001– $150,000",12
"Female","65–69 Years","Waiariki","$100,001– $150,000",6
"Male","70–74 Years","Waiariki","$100,001– $150,000",6
"Female","70–74 Years","Waiariki","$100,001– $150,000",3
"Male","75–79 Years","Waiariki","$100,001– $150,000",0
"Female","75–79 Years","Waiariki","$100,001– $150,000",3
"Male","80–84 Years","Waiariki","$100,001– $150,000",3
"Female","80–84 Years","Waiariki","$100,001– $150,000",0
"Male","85 Years And Over","Waiariki","$100,001– $150,000",0
"Female","85 Years And Over","Waiariki","$100,001– $150,000",0
"Male","15–19 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","15–19 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","20–24 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","20–24 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","25–29 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","25–29 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","30–34 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","30–34 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","35–39 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","35–39 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","40–44 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","40–44 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","45–49 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","45–49 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","50–54 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","50–54 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","55–59 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","55–59 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","60–64 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","60–64 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","65–69 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","65–69 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","70–74 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","70–74 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","75–79 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","75–79 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","80–84 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","80–84 Years","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","85 Years And Over","Area Outside Māori Electorate","$100,001– $150,000",NA
"Female","85 Years And Over","Area Outside Māori Electorate","$100,001– $150,000",NA
"Male","15–19 Years","Hauraki-Waikato","$150,001 or More",6
"Female","15–19 Years","Hauraki-Waikato","$150,001 or More",3
"Male","20–24 Years","Hauraki-Waikato","$150,001 or More",6
"Female","20–24 Years","Hauraki-Waikato","$150,001 or More",0
"Male","25–29 Years","Hauraki-Waikato","$150,001 or More",12
"Female","25–29 Years","Hauraki-Waikato","$150,001 or More",3
"Male","30–34 Years","Hauraki-Waikato","$150,001 or More",15
"Female","30–34 Years","Hauraki-Waikato","$150,001 or More",9
"Male","35–39 Years","Hauraki-Waikato","$150,001 or More",45
"Female","35–39 Years","Hauraki-Waikato","$150,001 or More",12
"Male","40–44 Years","Hauraki-Waikato","$150,001 or More",78
"Female","40–44 Years","Hauraki-Waikato","$150,001 or More",21
"Male","45–49 Years","Hauraki-Waikato","$150,001 or More",66
"Female","45–49 Years","Hauraki-Waikato","$150,001 or More",24
"Male","50–54 Years","Hauraki-Waikato","$150,001 or More",54
"Female","50–54 Years","Hauraki-Waikato","$150,001 or More",18
"Male","55–59 Years","Hauraki-Waikato","$150,001 or More",42
"Female","55–59 Years","Hauraki-Waikato","$150,001 or More",18
"Male","60–64 Years","Hauraki-Waikato","$150,001 or More",27
"Female","60–64 Years","Hauraki-Waikato","$150,001 or More",6
"Male","65–69 Years","Hauraki-Waikato","$150,001 or More",15
"Female","65–69 Years","Hauraki-Waikato","$150,001 or More",6
"Male","70–74 Years","Hauraki-Waikato","$150,001 or More",3
"Female","70–74 Years","Hauraki-Waikato","$150,001 or More",3
"Male","75–79 Years","Hauraki-Waikato","$150,001 or More",3
"Female","75–79 Years","Hauraki-Waikato","$150,001 or More",3
"Male","80–84 Years","Hauraki-Waikato","$150,001 or More",0
"Female","80–84 Years","Hauraki-Waikato","$150,001 or More",0
"Male","85 Years And Over","Hauraki-Waikato","$150,001 or More",0
"Female","85 Years And Over","Hauraki-Waikato","$150,001 or More",0
"Male","15–19 Years","Ikaroa-Rāwhiti","$150,001 or More",3
"Female","15–19 Years","Ikaroa-Rāwhiti","$150,001 or More",0
"Male","20–24 Years","Ikaroa-Rāwhiti","$150,001 or More",3
"Female","20–24 Years","Ikaroa-Rāwhiti","$150,001 or More",0
"Male","25–29 Years","Ikaroa-Rāwhiti","$150,001 or More",9
"Female","25–29 Years","Ikaroa-Rāwhiti","$150,001 or More",3
"Male","30–34 Years","Ikaroa-Rāwhiti","$150,001 or More",12
"Female","30–34 Years","Ikaroa-Rāwhiti","$150,001 or More",0
"Male","35–39 Years","Ikaroa-Rāwhiti","$150,001 or More",21
"Female","35–39 Years","Ikaroa-Rāwhiti","$150,001 or More",9
"Male","40–44 Years","Ikaroa-Rāwhiti","$150,001 or More",33
"Female","40–44 Years","Ikaroa-Rāwhiti","$150,001 or More",12
"Male","45–49 Years","Ikaroa-Rāwhiti","$150,001 or More",33
"Female","45–49 Years","Ikaroa-Rāwhiti","$150,001 or More",9
"Male","50–54 Years","Ikaroa-Rāwhiti","$150,001 or More",27
"Female","50–54 Years","Ikaroa-Rāwhiti","$150,001 or More",15
"Male","55–59 Years","Ikaroa-Rāwhiti","$150,001 or More",18
"Female","55–59 Years","Ikaroa-Rāwhiti","$150,001 or More",12
"Male","60–64 Years","Ikaroa-Rāwhiti","$150,001 or More",15
"Female","60–64 Years","Ikaroa-Rāwhiti","$150,001 or More",3
"Male","65–69 Years","Ikaroa-Rāwhiti","$150,001 or More",3
"Female","65–69 Years","Ikaroa-Rāwhiti","$150,001 or More",0
"Male","70–74 Years","Ikaroa-Rāwhiti","$150,001 or More",0
"Female","70–74 Years","Ikaroa-Rāwhiti","$150,001 or More",6
"Male","75–79 Years","Ikaroa-Rāwhiti","$150,001 or More",3
"Female","75–79 Years","Ikaroa-Rāwhiti","$150,001 or More",0
"Male","80–84 Years","Ikaroa-Rāwhiti","$150,001 or More",0
"Female","80–84 Years","Ikaroa-Rāwhiti","$150,001 or More",0
"Male","85 Years And Over","Ikaroa-Rāwhiti","$150,001 or More",0
"Female","85 Years And Over","Ikaroa-Rāwhiti","$150,001 or More",0
"Male","15–19 Years","Tāmaki Makaurau","$150,001 or More",6
"Female","15–19 Years","Tāmaki Makaurau","$150,001 or More",3
"Male","20–24 Years","Tāmaki Makaurau","$150,001 or More",9
"Female","20–24 Years","Tāmaki Makaurau","$150,001 or More",3
"Male","25–29 Years","Tāmaki Makaurau","$150,001 or More",15
"Female","25–29 Years","Tāmaki Makaurau","$150,001 or More",3
"Male","30–34 Years","Tāmaki Makaurau","$150,001 or More",48
"Female","30–34 Years","Tāmaki Makaurau","$150,001 or More",15
"Male","35–39 Years","Tāmaki Makaurau","$150,001 or More",102
"Female","35–39 Years","Tāmaki Makaurau","$150,001 or More",45
"Male","40–44 Years","Tāmaki Makaurau","$150,001 or More",162
"Female","40–44 Years","Tāmaki Makaurau","$150,001 or More",57
"Male","45–49 Years","Tāmaki Makaurau","$150,001 or More",144
"Female","45–49 Years","Tāmaki Makaurau","$150,001 or More",45
"Male","50–54 Years","Tāmaki Makaurau","$150,001 or More",108
"Female","50–54 Years","Tāmaki Makaurau","$150,001 or More",42
"Male","55–59 Years","Tāmaki Makaurau","$150,001 or More",69
"Female","55–59 Years","Tāmaki Makaurau","$150,001 or More",18
"Male","60–64 Years","Tāmaki Makaurau","$150,001 or More",33
"Female","60–64 Years","Tāmaki Makaurau","$150,001 or More",15
"Male","65–69 Years","Tāmaki Makaurau","$150,001 or More",15
"Female","65–69 Years","Tāmaki Makaurau","$150,001 or More",3
"Male","70–74 Years","Tāmaki Makaurau","$150,001 or More",9
"Female","70–74 Years","Tāmaki Makaurau","$150,001 or More",3
"Male","75–79 Years","Tāmaki Makaurau","$150,001 or More",3
"Female","75–79 Years","Tāmaki Makaurau","$150,001 or More",0
"Male","80–84 Years","Tāmaki Makaurau","$150,001 or More",0
"Female","80–84 Years","Tāmaki Makaurau","$150,001 or More",3
"Male","85 Years And Over","Tāmaki Makaurau","$150,001 or More",3
"Female","85 Years And Over","Tāmaki Makaurau","$150,001 or More",0
"Male","15–19 Years","Te Tai Hauāuru","$150,001 or More",9
"Female","15–19 Years","Te Tai Hauāuru","$150,001 or More",6
"Male","20–24 Years","Te Tai Hauāuru","$150,001 or More",12
"Female","20–24 Years","Te Tai Hauāuru","$150,001 or More",3
"Male","25–29 Years","Te Tai Hauāuru","$150,001 or More",9
"Female","25–29 Years","Te Tai Hauāuru","$150,001 or More",6
"Male","30–34 Years","Te Tai Hauāuru","$150,001 or More",15
"Female","30–34 Years","Te Tai Hauāuru","$150,001 or More",6
"Male","35–39 Years","Te Tai Hauāuru","$150,001 or More",27
"Female","35–39 Years","Te Tai Hauāuru","$150,001 or More",9
"Male","40–44 Years","Te Tai Hauāuru","$150,001 or More",51
"Female","40–44 Years","Te Tai Hauāuru","$150,001 or More",24
"Male","45–49 Years","Te Tai Hauāuru","$150,001 or More",51
"Female","45–49 Years","Te Tai Hauāuru","$150,001 or More",18
"Male","50–54 Years","Te Tai Hauāuru","$150,001 or More",51
"Female","50–54 Years","Te Tai Hauāuru","$150,001 or More",27
"Male","55–59 Years","Te Tai Hauāuru","$150,001 or More",42
"Female","55–59 Years","Te Tai Hauāuru","$150,001 or More",15
"Male","60–64 Years","Te Tai Hauāuru","$150,001 or More",24
"Female","60–64 Years","Te Tai Hauāuru","$150,001 or More",9
"Male","65–69 Years","Te Tai Hauāuru","$150,001 or More",9
"Female","65–69 Years","Te Tai Hauāuru","$150,001 or More",3
"Male","70–74 Years","Te Tai Hauāuru","$150,001 or More",3
"Female","70–74 Years","Te Tai Hauāuru","$150,001 or More",0
"Male","75–79 Years","Te Tai Hauāuru","$150,001 or More",0
"Female","75–79 Years","Te Tai Hauāuru","$150,001 or More",0
"Male","80–84 Years","Te Tai Hauāuru","$150,001 or More",0
"Female","80–84 Years","Te Tai Hauāuru","$150,001 or More",0
"Male","85 Years And Over","Te Tai Hauāuru","$150,001 or More",0
"Female","85 Years And Over","Te Tai Hauāuru","$150,001 or More",0
"Male","15–19 Years","Te Tai Tokerau","$150,001 or More",6
"Female","15–19 Years","Te Tai Tokerau","$150,001 or More",0
"Male","20–24 Years","Te Tai Tokerau","$150,001 or More",6
"Female","20–24 Years","Te Tai Tokerau","$150,001 or More",3
"Male","25–29 Years","Te Tai Tokerau","$150,001 or More",6
"Female","25–29 Years","Te Tai Tokerau","$150,001 or More",3
"Male","30–34 Years","Te Tai Tokerau","$150,001 or More",24
"Female","30–34 Years","Te Tai Tokerau","$150,001 or More",9
"Male","35–39 Years","Te Tai Tokerau","$150,001 or More",66
"Female","35–39 Years","Te Tai Tokerau","$150,001 or More",21
"Male","40–44 Years","Te Tai Tokerau","$150,001 or More",84
"Female","40–44 Years","Te Tai Tokerau","$150,001 or More",33
"Male","45–49 Years","Te Tai Tokerau","$150,001 or More",105
"Female","45–49 Years","Te Tai Tokerau","$150,001 or More",30
"Male","50–54 Years","Te Tai Tokerau","$150,001 or More",69
"Female","50–54 Years","Te Tai Tokerau","$150,001 or More",21
"Male","55–59 Years","Te Tai Tokerau","$150,001 or More",54
"Female","55–59 Years","Te Tai Tokerau","$150,001 or More",18
"Male","60–64 Years","Te Tai Tokerau","$150,001 or More",33
"Female","60–64 Years","Te Tai Tokerau","$150,001 or More",12
"Male","65–69 Years","Te Tai Tokerau","$150,001 or More",18
"Female","65–69 Years","Te Tai Tokerau","$150,001 or More",6
"Male","70–74 Years","Te Tai Tokerau","$150,001 or More",6
"Female","70–74 Years","Te Tai Tokerau","$150,001 or More",3
"Male","75–79 Years","Te Tai Tokerau","$150,001 or More",0
"Female","75–79 Years","Te Tai Tokerau","$150,001 or More",0
"Male","80–84 Years","Te Tai Tokerau","$150,001 or More",0
"Female","80–84 Years","Te Tai Tokerau","$150,001 or More",3
"Male","85 Years And Over","Te Tai Tokerau","$150,001 or More",0
"Female","85 Years And Over","Te Tai Tokerau","$150,001 or More",0
"Male","15–19 Years","Te Tai Tonga","$150,001 or More",12
"Female","15–19 Years","Te Tai Tonga","$150,001 or More",3
"Male","20–24 Years","Te Tai Tonga","$150,001 or More",12
"Female","20–24 Years","Te Tai Tonga","$150,001 or More",3
"Male","25–29 Years","Te Tai Tonga","$150,001 or More",18
"Female","25–29 Years","Te Tai Tonga","$150,001 or More",9
"Male","30–34 Years","Te Tai Tonga","$150,001 or More",51
"Female","30–34 Years","Te Tai Tonga","$150,001 or More",9
"Male","35–39 Years","Te Tai Tonga","$150,001 or More",99
"Female","35–39 Years","Te Tai Tonga","$150,001 or More",42
"Male","40–44 Years","Te Tai Tonga","$150,001 or More",147
"Female","40–44 Years","Te Tai Tonga","$150,001 or More",66
"Male","45–49 Years","Te Tai Tonga","$150,001 or More",159
"Female","45–49 Years","Te Tai Tonga","$150,001 or More",54
"Male","50–54 Years","Te Tai Tonga","$150,001 or More",117
"Female","50–54 Years","Te Tai Tonga","$150,001 or More",54
"Male","55–59 Years","Te Tai Tonga","$150,001 or More",93
"Female","55–59 Years","Te Tai Tonga","$150,001 or More",36
"Male","60–64 Years","Te Tai Tonga","$150,001 or More",60
"Female","60–64 Years","Te Tai Tonga","$150,001 or More",18
"Male","65–69 Years","Te Tai Tonga","$150,001 or More",24
"Female","65–69 Years","Te Tai Tonga","$150,001 or More",6
"Male","70–74 Years","Te Tai Tonga","$150,001 or More",9
"Female","70–74 Years","Te Tai Tonga","$150,001 or More",3
"Male","75–79 Years","Te Tai Tonga","$150,001 or More",3
"Female","75–79 Years","Te Tai Tonga","$150,001 or More",0
"Male","80–84 Years","Te Tai Tonga","$150,001 or More",0
"Female","80–84 Years","Te Tai Tonga","$150,001 or More",0
"Male","85 Years And Over","Te Tai Tonga","$150,001 or More",0
"Female","85 Years And Over","Te Tai Tonga","$150,001 or More",0
"Male","15–19 Years","Waiariki","$150,001 or More",3
"Female","15–19 Years","Waiariki","$150,001 or More",0
"Male","20–24 Years","Waiariki","$150,001 or More",6
"Female","20–24 Years","Waiariki","$150,001 or More",3
"Male","25–29 Years","Waiariki","$150,001 or More",6
"Female","25–29 Years","Waiariki","$150,001 or More",3
"Male","30–34 Years","Waiariki","$150,001 or More",12
"Female","30–34 Years","Waiariki","$150,001 or More",6
"Male","35–39 Years","Waiariki","$150,001 or More",27
"Female","35–39 Years","Waiariki","$150,001 or More",6
"Male","40–44 Years","Waiariki","$150,001 or More",42
"Female","40–44 Years","Waiariki","$150,001 or More",12
"Male","45–49 Years","Waiariki","$150,001 or More",45
"Female","45–49 Years","Waiariki","$150,001 or More",15
"Male","50–54 Years","Waiariki","$150,001 or More",36
"Female","50–54 Years","Waiariki","$150,001 or More",9
"Male","55–59 Years","Waiariki","$150,001 or More",39
"Female","55–59 Years","Waiariki","$150,001 or More",12
"Male","60–64 Years","Waiariki","$150,001 or More",27
"Female","60–64 Years","Waiariki","$150,001 or More",12
"Male","65–69 Years","Waiariki","$150,001 or More",9
"Female","65–69 Years","Waiariki","$150,001 or More",0
"Male","70–74 Years","Waiariki","$150,001 or More",6
"Female","70–74 Years","Waiariki","$150,001 or More",3
"Male","75–79 Years","Waiariki","$150,001 or More",3
"Female","75–79 Years","Waiariki","$150,001 or More",0
"Male","80–84 Years","Waiariki","$150,001 or More",0
"Female","80–84 Years","Waiariki","$150,001 or More",3
"Male","85 Years And Over","Waiariki","$150,001 or More",0
"Female","85 Years And Over","Waiariki","$150,001 or More",3
"Male","15–19 Years","Area Outside Māori Electorate","$150,001 or More",NA
"Female","15–19 Years","Area Outside Māori Electorate","$150,001 or More",NA
"Male","20–24 Years","Area Outside Māori Electorate","$150,001 or More",NA
"Female","20–24 Years","Area Outside Māori Electorate","$150,001 or More",NA
"Male","25–29 Years","Area Outside Māori Electorate","$150,001 or More",NA
"Female","25–29 Years","Area Outside Māori Electorate","$150,001 or More",NA
"Male","30–34 Years","Area Outside Māori Electorate","$150,001 or More",NA
